yts_codearticle;yts_tariftiers;yts_datedebut;yts_datefin;yts_prixnet
U051;003;01/01/2018 00:00;31/12/2099 00:00;19,4
U047;001;01/01/2018 00:00;31/12/2099 00:00;16,3
U047;003;01/01/2018 00:00;31/12/2099 00:00;16,3
U046;001;01/01/2018 00:00;31/12/2099 00:00;16,3
U046;003;01/01/2018 00:00;31/12/2099 00:00;16,3
U059;001;01/01/2018 00:00;31/12/2099 00:00;22,4
U059;003;01/01/2018 00:00;31/12/2099 00:00;22,4
U061;001;01/01/2018 00:00;31/12/2099 00:00;22,4
U061;003;01/01/2018 00:00;31/12/2099 00:00;22,4
U062;001;01/01/2018 00:00;31/12/2099 00:00;22,4
U062;003;01/01/2018 00:00;31/12/2099 00:00;22,4
U063;001;01/01/2018 00:00;31/12/2099 00:00;93,0
U063;003;01/01/2018 00:00;31/12/2099 00:00;93,0
U065;001;01/01/2018 00:00;31/12/2099 00:00;93,0
B008V;001;01/01/2018 00:00;31/12/2099 00:00;296,9
B008V;003;01/01/2018 00:00;31/12/2099 00:00;296,9
B012V;001;01/01/2018 00:00;31/12/2099 00:00;444,8
B012V;003;01/01/2018 00:00;31/12/2099 00:00;444,8
B012B;001;01/01/2018 00:00;31/12/2099 00:00;444,8
B012B;003;01/01/2018 00:00;31/12/2099 00:00;444,8
B012BV;001;01/01/2018 00:00;31/12/2099 00:00;444,8
B012BV;003;01/01/2018 00:00;31/12/2099 00:00;444,8
B016B;001;01/01/2018 00:00;31/12/2099 00:00;585,3
B016B;003;01/01/2018 00:00;31/12/2099 00:00;585,3
B016BV;001;01/01/2018 00:00;31/12/2099 00:00;585,3
B016BV;003;01/01/2018 00:00;31/12/2099 00:00;585,3
B016V;001;01/01/2018 00:00;31/12/2099 00:00;585,3
B016V;003;01/01/2018 00:00;31/12/2099 00:00;585,3
B020B;001;01/01/2018 00:00;31/12/2099 00:00;729,0
B020B;003;01/01/2018 00:00;31/12/2099 00:00;729,0
B020BV;001;01/01/2018 00:00;31/12/2099 00:00;729,0
B020BV;003;01/01/2018 00:00;31/12/2099 00:00;729,0
B020V;001;01/01/2018 00:00;31/12/2099 00:00;729,0
B020V;003;01/01/2018 00:00;31/12/2099 00:00;729,0
B024B;001;01/01/2018 00:00;31/12/2099 00:00;874,0
B024B;003;01/01/2018 00:00;31/12/2099 00:00;874,0
B024BV;001;01/01/2018 00:00;31/12/2099 00:00;874,0
B024BV;003;01/01/2018 00:00;31/12/2099 00:00;874,0
B024V;001;01/01/2018 00:00;31/12/2099 00:00;874,0
B024V;003;01/01/2018 00:00;31/12/2099 00:00;874,0
B004B;003;01/01/2018 00:00;31/12/2099 00:00;149,0
HY193;001;01/01/2018 00:00;31/12/2099 00:00;63,2
HY193;003;01/01/2018 00:00;31/12/2099 00:00;63,2
HY194;001;01/01/2018 00:00;31/12/2099 00:00;16,0
HY194;003;01/01/2018 00:00;31/12/2099 00:00;16,0
HY604B;001;01/01/2018 00:00;31/12/2099 00:00;149,0
HY604B;003;01/01/2018 00:00;31/12/2099 00:00;149,0
HY604BV;001;01/01/2018 00:00;31/12/2099 00:00;149,0
HY604BV;003;01/01/2018 00:00;31/12/2099 00:00;149,0
HY604V;001;01/01/2018 00:00;31/12/2099 00:00;149,0
HY604V;003;01/01/2018 00:00;31/12/2099 00:00;149,0
HY608B;001;01/01/2018 00:00;31/12/2099 00:00;296,9
HY608B;003;01/01/2018 00:00;31/12/2099 00:00;296,9
U065;003;01/01/2018 00:00;31/12/2099 00:00;93,0
U064;001;01/01/2018 00:00;31/12/2099 00:00;93,0
U064;003;01/01/2018 00:00;31/12/2099 00:00;93,0
B004B;001;01/01/2018 00:00;31/12/2099 00:00;149,0
B004BV;001;01/01/2018 00:00;31/12/2099 00:00;149,0
B004BV;003;01/01/2018 00:00;31/12/2099 00:00;149,0
B004V;001;01/01/2018 00:00;31/12/2099 00:00;149,0
B004V;003;01/01/2018 00:00;31/12/2099 00:00;149,0
B008B;001;01/01/2018 00:00;31/12/2099 00:00;296,9
B008B;003;01/01/2018 00:00;31/12/2099 00:00;296,9
B008BV;001;01/01/2018 00:00;31/12/2099 00:00;296,9
B008BV;003;01/01/2018 00:00;31/12/2099 00:00;296,9
HY608BV;001;01/01/2018 00:00;31/12/2099 00:00;296,9
HY608BV;003;01/01/2018 00:00;31/12/2099 00:00;296,9
HY608V;001;01/01/2018 00:00;31/12/2099 00:00;296,9
HY608V;003;01/01/2018 00:00;31/12/2099 00:00;296,9
HY612B;001;01/01/2018 00:00;31/12/2099 00:00;444,8
HY612B;003;01/01/2018 00:00;31/12/2099 00:00;444,8
HY612BV;001;01/01/2018 00:00;31/12/2099 00:00;444,8
HY612BV;003;01/01/2018 00:00;31/12/2099 00:00;444,8
HY612V;001;01/01/2018 00:00;31/12/2099 00:00;444,8
HY612V;003;01/01/2018 00:00;31/12/2099 00:00;444,8
HY616B;003;01/01/2018 00:00;31/12/2099 00:00;585,3
HY616B;001;01/01/2018 00:00;31/12/2099 00:00;585,3
HY616BV;001;01/01/2018 00:00;31/12/2099 00:00;585,3
HY616BV;003;01/01/2018 00:00;31/12/2099 00:00;585,3
HY616V;001;01/01/2018 00:00;31/12/2099 00:00;585,3
HY616V;003;01/01/2018 00:00;31/12/2099 00:00;585,3
HY620B;001;01/01/2018 00:00;31/12/2099 00:00;729,0
HY620B;003;01/01/2018 00:00;31/12/2099 00:00;729,0
HY620BV;001;01/01/2018 00:00;31/12/2099 00:00;729,0
HY620BV;003;01/01/2018 00:00;31/12/2099 00:00;729,0
HY620V;001;01/01/2018 00:00;31/12/2099 00:00;729,0
HY620V;003;01/01/2018 00:00;31/12/2099 00:00;729,0
HY624B;001;01/01/2018 00:00;31/12/2099 00:00;874,0
HY624B;003;01/01/2018 00:00;31/12/2099 00:00;874,0
HY624BV;001;01/01/2018 00:00;31/12/2099 00:00;874,0
HY624BV;003;01/01/2018 00:00;31/12/2099 00:00;874,0
HY624V;001;01/01/2018 00:00;31/12/2099 00:00;874,0
HY624V;003;01/01/2018 00:00;31/12/2099 00:00;874,0
HY600;001;01/01/2018 00:00;31/12/2099 00:00;48,0
HY600;003;01/01/2018 00:00;31/12/2099 00:00;48,0
C076BLE;001;01/01/2018 00:00;31/12/2099 00:00;29,25
C076BLE;003;01/01/2018 00:00;31/12/2099 00:00;25,15
C076ROU;001;01/01/2018 00:00;31/12/2099 00:00;29,25
C076ROU;003;01/01/2018 00:00;31/12/2099 00:00;25,15
C076VER;001;01/01/2018 00:00;31/12/2099 00:00;29,25
C076VER;003;01/01/2018 00:00;31/12/2099 00:00;25,15
U068;001;01/01/2018 00:00;31/12/2099 00:00;280,0
U068;003;01/01/2018 00:00;31/12/2099 00:00;280,0
U069;001;01/01/2018 00:00;31/12/2099 00:00;380,0
U069;003;01/01/2018 00:00;31/12/2099 00:00;380,0
U070;001;01/01/2018 00:00;31/12/2099 00:00;61,6
U070;003;01/01/2018 00:00;31/12/2099 00:00;61,6
U071;001;01/01/2018 00:00;31/12/2099 00:00;39,4
U071;003;01/01/2018 00:00;31/12/2099 00:00;39,4
U072;001;01/01/2018 00:00;31/12/2099 00:00;18,7
U072;003;01/01/2018 00:00;31/12/2099 00:00;18,7
U073;001;01/01/2018 00:00;31/12/2099 00:00;19,5
U073;003;01/01/2018 00:00;31/12/2099 00:00;19,5
U074;001;01/01/2018 00:00;31/12/2099 00:00;30,3
U074;003;01/01/2018 00:00;31/12/2099 00:00;30,3
U075;001;01/01/2018 00:00;31/12/2099 00:00;22,1
U075;003;01/01/2018 00:00;31/12/2099 00:00;22,1
U076;001;01/01/2018 00:00;31/12/2099 00:00;33,9
U076;003;01/01/2018 00:00;31/12/2099 00:00;33,9
U077;001;01/01/2018 00:00;31/12/2099 00:00;25,7
U077;003;01/01/2018 00:00;31/12/2099 00:00;25,7
D130;001;01/01/2018 00:00;31/12/2099 00:00;38,0
D130;003;01/01/2018 00:00;31/12/2099 00:00;38,0
D131;001;01/01/2018 00:00;31/12/2099 00:00;38,0
D131;003;01/01/2018 00:00;31/12/2099 00:00;38,0
D132;001;01/01/2018 00:00;31/12/2099 00:00;38,0
D132;003;01/01/2018 00:00;31/12/2099 00:00;38,0
K2031;001;01/01/2018 00:00;31/12/2099 00:00;61,0
K2031;003;01/01/2018 00:00;31/12/2099 00:00;61,0
HY004;001;01/01/2018 00:00;31/12/2099 00:00;32,15
HY004;003;01/01/2018 00:00;31/12/2099 00:00;27,6
HY005;001;01/01/2018 00:00;31/12/2099 00:00;52,81
HY005;003;01/01/2018 00:00;31/12/2099 00:00;45,89
HY001;001;01/01/2018 00:00;31/12/2099 00:00;177,6
HY001;003;01/01/2018 00:00;31/12/2099 00:00;160,55
HY002;001;01/01/2018 00:00;31/12/2099 00:00;294,78
HY002;003;01/01/2018 00:00;31/12/2099 00:00;267,06
HY009E;001;01/01/2018 00:00;31/12/2099 00:00;29,67
HY009E;003;01/01/2018 00:00;31/12/2099 00:00;25,8
U066;001;01/01/2018 00:00;31/12/2099 00:00;135,0
U066;003;01/01/2018 00:00;31/12/2099 00:00;135,0
U067;001;01/01/2018 00:00;31/12/2099 00:00;210,0
U067;003;01/01/2018 00:00;31/12/2099 00:00;210,0
TB001;001;01/01/2018 00:00;31/12/2099 00:00;3,6
TB001;003;01/01/2018 00:00;31/12/2099 00:00;3,6
TB002;001;01/01/2018 00:00;31/12/2099 00:00;177,5
TB002;003;01/01/2018 00:00;31/12/2099 00:00;177,5
TB003;001;01/01/2018 00:00;31/12/2099 00:00;3,6
TB003;003;01/01/2018 00:00;31/12/2099 00:00;3,6
TB004;001;01/01/2018 00:00;31/12/2099 00:00;177,5
TB004;003;01/01/2018 00:00;31/12/2099 00:00;177,5
TB005;001;01/01/2018 00:00;31/12/2099 00:00;3,6
TB005;003;01/01/2018 00:00;31/12/2099 00:00;3,6
TB006;001;01/01/2018 00:00;31/12/2099 00:00;177,5
TB006;003;01/01/2018 00:00;31/12/2099 00:00;177,5
TB007;001;01/01/2018 00:00;31/12/2099 00:00;3,6
TB007;003;01/01/2018 00:00;31/12/2099 00:00;3,6
TB008;001;01/01/2018 00:00;31/12/2099 00:00;177,5
TB008;003;01/01/2018 00:00;31/12/2099 00:00;177,5
TB009;001;01/01/2018 00:00;31/12/2099 00:00;3,6
TB009;003;01/01/2018 00:00;31/12/2099 00:00;3,6
TB010;001;01/01/2018 00:00;31/12/2099 00:00;177,5
TB010;003;01/01/2018 00:00;31/12/2099 00:00;177,5
TB011;001;01/01/2018 00:00;31/12/2099 00:00;3,6
TB011;003;01/01/2018 00:00;31/12/2099 00:00;3,6
TB012;001;01/01/2018 00:00;31/12/2099 00:00;177,5
TB012;003;01/01/2018 00:00;31/12/2099 00:00;177,5
TB013;001;01/01/2018 00:00;31/12/2099 00:00;3,6
TB013;003;01/01/2018 00:00;31/12/2099 00:00;3,6
TB014;001;01/01/2018 00:00;31/12/2099 00:00;177,5
TB014;003;01/01/2018 00:00;31/12/2099 00:00;177,5
TB015;001;01/01/2018 00:00;31/12/2099 00:00;3,6
TB015;003;01/01/2018 00:00;31/12/2099 00:00;3,6
TB016;001;01/01/2018 00:00;31/12/2099 00:00;177,5
TB016;003;01/01/2018 00:00;31/12/2099 00:00;177,5
TB017;001;01/01/2018 00:00;31/12/2099 00:00;6,7
TB017;003;01/01/2018 00:00;31/12/2099 00:00;6,7
TB018;001;01/01/2018 00:00;31/12/2099 00:00;255,0
TB018;003;01/01/2018 00:00;31/12/2099 00:00;255,0
TB019;001;01/01/2018 00:00;31/12/2099 00:00;6,7
TB019;003;01/01/2018 00:00;31/12/2099 00:00;6,7
TB020;001;01/01/2018 00:00;31/12/2099 00:00;255,0
TB020;003;01/01/2018 00:00;31/12/2099 00:00;255,0
TB021;001;01/01/2018 00:00;31/12/2099 00:00;6,7
TB021;003;01/01/2018 00:00;31/12/2099 00:00;6,7
TB022;001;01/01/2018 00:00;31/12/2099 00:00;255,0
TB022;003;01/01/2018 00:00;31/12/2099 00:00;255,0
TB023;001;01/01/2018 00:00;31/12/2099 00:00;6,7
TB023;003;01/01/2018 00:00;31/12/2099 00:00;6,7
TB024;001;01/01/2018 00:00;31/12/2099 00:00;255,0
TB024;003;01/01/2018 00:00;31/12/2099 00:00;255,0
TB025;001;01/01/2018 00:00;31/12/2099 00:00;6,7
TB025;003;01/01/2018 00:00;31/12/2099 00:00;6,7
TB026;001;01/01/2018 00:00;31/12/2099 00:00;255,0
TB026;003;01/01/2018 00:00;31/12/2099 00:00;255,0
TB027;001;01/01/2018 00:00;31/12/2099 00:00;6,7
TB027;003;01/01/2018 00:00;31/12/2099 00:00;6,7
TB028;001;01/01/2018 00:00;31/12/2099 00:00;255,0
TB028;003;01/01/2018 00:00;31/12/2099 00:00;255,0
TB029;001;01/01/2018 00:00;31/12/2099 00:00;6,7
TB029;003;01/01/2018 00:00;31/12/2099 00:00;6,7
TB030;001;01/01/2018 00:00;31/12/2099 00:00;255,0
TB030;003;01/01/2018 00:00;31/12/2099 00:00;255,0
TB031;001;01/01/2018 00:00;31/12/2099 00:00;6,7
TB031;003;01/01/2018 00:00;31/12/2099 00:00;6,7
TB032;001;01/01/2018 00:00;31/12/2099 00:00;255,0
TB032;003;01/01/2018 00:00;31/12/2099 00:00;255,0
TB033;001;01/01/2018 00:00;31/12/2099 00:00;18,75
TB033;003;01/01/2018 00:00;31/12/2099 00:00;18,75
TB034;001;01/01/2018 00:00;31/12/2099 00:00;556,25
TB034;003;01/01/2018 00:00;31/12/2099 00:00;556,25
TB035;001;01/01/2018 00:00;31/12/2099 00:00;18,75
TB035;003;01/01/2018 00:00;31/12/2099 00:00;18,75
TB036;001;01/01/2018 00:00;31/12/2099 00:00;556,25
TB036;003;01/01/2018 00:00;31/12/2099 00:00;556,25
TB037;001;01/01/2018 00:00;31/12/2099 00:00;18,75
TB037;003;01/01/2018 00:00;31/12/2099 00:00;18,75
TB038;001;01/01/2018 00:00;31/12/2099 00:00;556,25
TB038;003;01/01/2018 00:00;31/12/2099 00:00;556,25
TB039;001;01/01/2018 00:00;31/12/2099 00:00;18,75
TB039;003;01/01/2018 00:00;31/12/2099 00:00;18,75
TB040;001;01/01/2018 00:00;31/12/2099 00:00;556,25
TB040;003;01/01/2018 00:00;31/12/2099 00:00;556,25
TB041;001;01/01/2018 00:00;31/12/2099 00:00;18,75
TB041;003;01/01/2018 00:00;31/12/2099 00:00;18,75
TB042;001;01/01/2018 00:00;31/12/2099 00:00;556,25
TB042;003;01/01/2018 00:00;31/12/2099 00:00;556,25
TB043;001;01/01/2018 00:00;31/12/2099 00:00;18,75
TB043;003;01/01/2018 00:00;31/12/2099 00:00;18,75
TB044;001;01/01/2018 00:00;31/12/2099 00:00;556,25
TB044;003;01/01/2018 00:00;31/12/2099 00:00;556,25
TB045;001;01/01/2018 00:00;31/12/2099 00:00;18,75
TB045;003;01/01/2018 00:00;31/12/2099 00:00;18,75
TB046;001;01/01/2018 00:00;31/12/2099 00:00;556,25
TB046;003;01/01/2018 00:00;31/12/2099 00:00;556,25
TB047;001;01/01/2018 00:00;31/12/2099 00:00;18,75
TB047;003;01/01/2018 00:00;31/12/2099 00:00;18,75
TB048;001;01/01/2018 00:00;31/12/2099 00:00;556,25
TB048;003;01/01/2018 00:00;31/12/2099 00:00;556,25
TB049;001;01/01/2018 00:00;31/12/2099 00:00;37,4
TB049;003;01/01/2018 00:00;31/12/2099 00:00;37,4
TB050;001;01/01/2018 00:00;31/12/2099 00:00;1022,5
TB050;003;01/01/2018 00:00;31/12/2099 00:00;1022,5
TB051;001;01/01/2018 00:00;31/12/2099 00:00;37,4
TB051;003;01/01/2018 00:00;31/12/2099 00:00;37,4
TB052;001;01/01/2018 00:00;31/12/2099 00:00;1022,5
TB052;003;01/01/2018 00:00;31/12/2099 00:00;1022,5
TB053;001;01/01/2018 00:00;31/12/2099 00:00;37,4
TB053;003;01/01/2018 00:00;31/12/2099 00:00;37,4
TB054;001;01/01/2018 00:00;31/12/2099 00:00;1022,5
TB054;003;01/01/2018 00:00;31/12/2099 00:00;1022,5
TB055;001;01/01/2018 00:00;31/12/2099 00:00;37,4
TB055;003;01/01/2018 00:00;31/12/2099 00:00;37,4
TB056;001;01/01/2018 00:00;31/12/2099 00:00;1022,5
TB056;003;01/01/2018 00:00;31/12/2099 00:00;1022,5
TB057;001;01/01/2018 00:00;31/12/2099 00:00;37,4
TB057;003;01/01/2018 00:00;31/12/2099 00:00;37,4
TB058;001;01/01/2018 00:00;31/12/2099 00:00;1022,5
TB058;003;01/01/2018 00:00;31/12/2099 00:00;1022,5
TB059;001;01/01/2018 00:00;31/12/2099 00:00;37,4
TB059;003;01/01/2018 00:00;31/12/2099 00:00;37,4
TB060;001;01/01/2018 00:00;31/12/2099 00:00;1022,5
TB060;003;01/01/2018 00:00;31/12/2099 00:00;1022,5
TB061;001;01/01/2018 00:00;31/12/2099 00:00;37,4
TB061;003;01/01/2018 00:00;31/12/2099 00:00;37,4
TB062;001;01/01/2018 00:00;31/12/2099 00:00;1022,5
TB062;003;01/01/2018 00:00;31/12/2099 00:00;1022,5
TB063;001;01/01/2018 00:00;31/12/2099 00:00;37,4
TB063;003;01/01/2018 00:00;31/12/2099 00:00;37,4
TB064;001;01/01/2018 00:00;31/12/2099 00:00;1022,5
TB064;003;01/01/2018 00:00;31/12/2099 00:00;1022,5
TB065;001;01/01/2018 00:00;31/12/2099 00:00;60,15
TB065;003;01/01/2018 00:00;31/12/2099 00:00;60,15
TB066;001;01/01/2018 00:00;31/12/2099 00:00;1591,25
TB066;003;01/01/2018 00:00;31/12/2099 00:00;1591,25
TB067;001;01/01/2018 00:00;31/12/2099 00:00;60,15
TB067;003;01/01/2018 00:00;31/12/2099 00:00;60,15
TB068;001;01/01/2018 00:00;31/12/2099 00:00;1591,25
TB068;003;01/01/2018 00:00;31/12/2099 00:00;1591,25
TB069;001;01/01/2018 00:00;31/12/2099 00:00;60,15
TB069;003;01/01/2018 00:00;31/12/2099 00:00;60,15
TB070;001;01/01/2018 00:00;31/12/2099 00:00;1591,25
TB070;003;01/01/2018 00:00;31/12/2099 00:00;1591,25
TB071;001;01/01/2018 00:00;31/12/2099 00:00;60,15
TB071;003;01/01/2018 00:00;31/12/2099 00:00;60,15
OP001;001;01/01/2018 00:00;31/12/2099 00:00;17,75
OP001;003;01/01/2018 00:00;31/12/2099 00:00;17,75
OP002;001;01/01/2018 00:00;31/12/2099 00:00;538,75
OP002;003;01/01/2018 00:00;31/12/2099 00:00;538,75
OP003;001;01/01/2018 00:00;31/12/2099 00:00;633,75
OP003;003;01/01/2018 00:00;31/12/2099 00:00;633,75
OP004;001;01/01/2018 00:00;31/12/2099 00:00;17,75
OP004;003;01/01/2018 00:00;31/12/2099 00:00;17,75
OP005;001;01/01/2018 00:00;31/12/2099 00:00;538,75
OP005;003;01/01/2018 00:00;31/12/2099 00:00;538,75
OP006;001;01/01/2018 00:00;31/12/2099 00:00;633,75
OP006;003;01/01/2018 00:00;31/12/2099 00:00;633,75
OP007;001;01/01/2018 00:00;31/12/2099 00:00;17,75
OP007;003;01/01/2018 00:00;31/12/2099 00:00;17,75
OP008;001;01/01/2018 00:00;31/12/2099 00:00;538,75
OP008;003;01/01/2018 00:00;31/12/2099 00:00;538,75
OP009;001;01/01/2018 00:00;31/12/2099 00:00;633,75
OP009;003;01/01/2018 00:00;31/12/2099 00:00;633,75
OP010;001;01/01/2018 00:00;31/12/2099 00:00;17,75
OP010;003;01/01/2018 00:00;31/12/2099 00:00;17,75
OP011;001;01/01/2018 00:00;31/12/2099 00:00;538,75
OP011;003;01/01/2018 00:00;31/12/2099 00:00;538,75
OP012;001;01/01/2018 00:00;31/12/2099 00:00;633,75
OP012;003;01/01/2018 00:00;31/12/2099 00:00;633,75
OP013;001;01/01/2018 00:00;31/12/2099 00:00;17,75
OP013;003;01/01/2018 00:00;31/12/2099 00:00;17,75
OP014;001;01/01/2018 00:00;31/12/2099 00:00;538,75
OP014;003;01/01/2018 00:00;31/12/2099 00:00;538,75
OP015;001;01/01/2018 00:00;31/12/2099 00:00;633,75
OP015;003;01/01/2018 00:00;31/12/2099 00:00;633,75
OP016;001;01/01/2018 00:00;31/12/2099 00:00;17,75
OP016;003;01/01/2018 00:00;31/12/2099 00:00;17,75
OP017;001;01/01/2018 00:00;31/12/2099 00:00;538,75
OP017;003;01/01/2018 00:00;31/12/2099 00:00;538,75
OP018;001;01/01/2018 00:00;31/12/2099 00:00;633,75
OP018;003;01/01/2018 00:00;31/12/2099 00:00;633,75
OP019;001;01/01/2018 00:00;31/12/2099 00:00;17,75
OP019;003;01/01/2018 00:00;31/12/2099 00:00;17,75
OP020;001;01/01/2018 00:00;31/12/2099 00:00;538,75
OP020;003;01/01/2018 00:00;31/12/2099 00:00;538,75
OP021;001;01/01/2018 00:00;31/12/2099 00:00;633,75
OP021;003;01/01/2018 00:00;31/12/2099 00:00;633,75
OP022;001;01/01/2018 00:00;31/12/2099 00:00;17,75
OP022;003;01/01/2018 00:00;31/12/2099 00:00;17,75
OP023;001;01/01/2018 00:00;31/12/2099 00:00;538,75
OP023;003;01/01/2018 00:00;31/12/2099 00:00;538,75
OP024;001;01/01/2018 00:00;31/12/2099 00:00;633,75
OP024;003;01/01/2018 00:00;31/12/2099 00:00;633,75
OP025;001;01/01/2018 00:00;31/12/2099 00:00;17,75
OP025;003;01/01/2018 00:00;31/12/2099 00:00;17,75
OP026;001;01/01/2018 00:00;31/12/2099 00:00;538,75
OP026;003;01/01/2018 00:00;31/12/2099 00:00;538,75
OP027;001;01/01/2018 00:00;31/12/2099 00:00;633,75
OP027;003;01/01/2018 00:00;31/12/2099 00:00;633,75
OP028;001;01/01/2018 00:00;31/12/2099 00:00;17,75
OP028;003;01/01/2018 00:00;31/12/2099 00:00;17,75
OP029;001;01/01/2018 00:00;31/12/2099 00:00;538,75
OP029;003;01/01/2018 00:00;31/12/2099 00:00;538,75
OP030;001;01/01/2018 00:00;31/12/2099 00:00;633,75
OP030;003;01/01/2018 00:00;31/12/2099 00:00;633,75
OP031;001;01/01/2018 00:00;31/12/2099 00:00;17,75
OP031;003;01/01/2018 00:00;31/12/2099 00:00;17,75
OP032;001;01/01/2018 00:00;31/12/2099 00:00;538,75
OP032;003;01/01/2018 00:00;31/12/2099 00:00;538,75
OP033;001;01/01/2018 00:00;31/12/2099 00:00;633,75
OP033;003;01/01/2018 00:00;31/12/2099 00:00;633,75
OP034;001;01/01/2018 00:00;31/12/2099 00:00;17,75
OP034;003;01/01/2018 00:00;31/12/2099 00:00;17,75
OP035;001;01/01/2018 00:00;31/12/2099 00:00;538,75
OP035;003;01/01/2018 00:00;31/12/2099 00:00;538,75
OP036;001;01/01/2018 00:00;31/12/2099 00:00;633,75
OP036;003;01/01/2018 00:00;31/12/2099 00:00;633,75
OP037;001;01/01/2018 00:00;31/12/2099 00:00;29,65
OP037;003;01/01/2018 00:00;31/12/2099 00:00;29,65
OP038;001;01/01/2018 00:00;31/12/2099 00:00;836,25
OP038;003;01/01/2018 00:00;31/12/2099 00:00;836,25
OP039;001;01/01/2018 00:00;31/12/2099 00:00;931,25
OP039;003;01/01/2018 00:00;31/12/2099 00:00;931,25
OP040;001;01/01/2018 00:00;31/12/2099 00:00;29,65
OP040;003;01/01/2018 00:00;31/12/2099 00:00;29,65
OP041;001;01/01/2018 00:00;31/12/2099 00:00;836,25
OP041;003;01/01/2018 00:00;31/12/2099 00:00;836,25
OP042;001;01/01/2018 00:00;31/12/2099 00:00;931,25
OP042;003;01/01/2018 00:00;31/12/2099 00:00;931,25
OP043;001;01/01/2018 00:00;31/12/2099 00:00;29,65
OP043;003;01/01/2018 00:00;31/12/2099 00:00;29,65
OP044;001;01/01/2018 00:00;31/12/2099 00:00;836,25
OP044;003;01/01/2018 00:00;31/12/2099 00:00;836,25
OP045;001;01/01/2018 00:00;31/12/2099 00:00;931,25
OP045;003;01/01/2018 00:00;31/12/2099 00:00;931,25
OP046;001;01/01/2018 00:00;31/12/2099 00:00;29,65
OP046;003;01/01/2018 00:00;31/12/2099 00:00;29,65
OP047;001;01/01/2018 00:00;31/12/2099 00:00;836,25
OP047;003;01/01/2018 00:00;31/12/2099 00:00;836,25
OP048;001;01/01/2018 00:00;31/12/2099 00:00;931,25
OP048;003;01/01/2018 00:00;31/12/2099 00:00;931,25
OP049;001;01/01/2018 00:00;31/12/2099 00:00;29,65
OP049;003;01/01/2018 00:00;31/12/2099 00:00;29,65
OP050;001;01/01/2018 00:00;31/12/2099 00:00;836,25
OP050;003;01/01/2018 00:00;31/12/2099 00:00;836,25
OP051;001;01/01/2018 00:00;31/12/2099 00:00;931,25
OP051;003;01/01/2018 00:00;31/12/2099 00:00;931,25
OP052;001;01/01/2018 00:00;31/12/2099 00:00;29,65
OP052;003;01/01/2018 00:00;31/12/2099 00:00;29,65
OP053;001;01/01/2018 00:00;31/12/2099 00:00;836,25
OP053;003;01/01/2018 00:00;31/12/2099 00:00;836,25
OP054;001;01/01/2018 00:00;31/12/2099 00:00;931,25
OP054;003;01/01/2018 00:00;31/12/2099 00:00;931,25
OP055;001;01/01/2018 00:00;31/12/2099 00:00;29,65
OP055;003;01/01/2018 00:00;31/12/2099 00:00;29,65
OP056;001;01/01/2018 00:00;31/12/2099 00:00;836,25
OP056;003;01/01/2018 00:00;31/12/2099 00:00;836,25
OP057;001;01/01/2018 00:00;31/12/2099 00:00;931,25
OP057;003;01/01/2018 00:00;31/12/2099 00:00;931,25
OP058;001;01/01/2018 00:00;31/12/2099 00:00;29,65
OP058;003;01/01/2018 00:00;31/12/2099 00:00;29,65
OP059;001;01/01/2018 00:00;31/12/2099 00:00;836,25
OP059;003;01/01/2018 00:00;31/12/2099 00:00;836,25
OP060;001;01/01/2018 00:00;31/12/2099 00:00;931,25
OP060;003;01/01/2018 00:00;31/12/2099 00:00;931,25
OP061;001;01/01/2018 00:00;31/12/2099 00:00;29,65
OP061;003;01/01/2018 00:00;31/12/2099 00:00;29,65
OP062;001;01/01/2018 00:00;31/12/2099 00:00;836,25
OP062;003;01/01/2018 00:00;31/12/2099 00:00;836,25
OP063;001;01/01/2018 00:00;31/12/2099 00:00;931,25
OP063;003;01/01/2018 00:00;31/12/2099 00:00;931,25
OP064;001;01/01/2018 00:00;31/12/2099 00:00;29,65
OP064;003;01/01/2018 00:00;31/12/2099 00:00;29,65
OP065;001;01/01/2018 00:00;31/12/2099 00:00;836,25
OP065;003;01/01/2018 00:00;31/12/2099 00:00;836,25
OP066;001;01/01/2018 00:00;31/12/2099 00:00;931,25
OP066;003;01/01/2018 00:00;31/12/2099 00:00;931,25
OP067;001;01/01/2018 00:00;31/12/2099 00:00;29,65
OP067;003;01/01/2018 00:00;31/12/2099 00:00;29,65
OP068;001;01/01/2018 00:00;31/12/2099 00:00;836,25
OP068;003;01/01/2018 00:00;31/12/2099 00:00;836,25
OP069;001;01/01/2018 00:00;31/12/2099 00:00;931,25
OP069;003;01/01/2018 00:00;31/12/2099 00:00;931,25
OP070;001;01/01/2018 00:00;31/12/2099 00:00;29,65
OP070;003;01/01/2018 00:00;31/12/2099 00:00;29,65
OP071;001;01/01/2018 00:00;31/12/2099 00:00;836,25
OP071;003;01/01/2018 00:00;31/12/2099 00:00;836,25
OP072;001;01/01/2018 00:00;31/12/2099 00:00;931,25
OP072;003;01/01/2018 00:00;31/12/2099 00:00;931,25
OP073;001;01/01/2018 00:00;31/12/2099 00:00;46,4
OP073;003;01/01/2018 00:00;31/12/2099 00:00;46,4
OP074;001;01/01/2018 00:00;31/12/2099 00:00;1223,75
OP074;003;01/01/2018 00:00;31/12/2099 00:00;1223,75
OP075;001;01/01/2018 00:00;31/12/2099 00:00;57,2
