gl_naturepieceg;gl_souche;gl_numero;gl_numligne;gl_datepiece;gl_tiers;gl_representant;gl_codearticle;gl_puht;gl_puttc;gl_qtefact;gl_remiseligne;gl_montantht;gl_montantttc
FAC;;VTE/2021/07296;4;15/12/2021;COMMURIBE;WEISS;F230;25,65;30,78;2,0;0;51,3;61,56
FAC;;VTE/2021/07296;5;15/12/2021;COMMURIBE;WEISS;F232;25,65;30,78;2,0;0;51,3;61,56
FAC;;VTE/2021/07296;6;15/12/2021;COMMURIBE;WEISS;F321;39,4;47,28;1,0;0;39,4;47,28
FAC;;VTE/2021/07296;7;15/12/2021;COMMURIBE;WEISS;F203ASS;17,32;20,78;9,0;0;155,88;187,06
FAC;;VTE/2021/07297;1;15/12/2021;AIRELENO59;EVRARD;HY171E;52,4;62,88;1,0;0;52,4;62,88
FAC;;VTE/2021/07297;2;15/12/2021;AIRELENO59;EVRARD;HY009E;25,8;30,96;5,0;0;129,0;154,8
FAC;;VTE/2021/07297;3;15/12/2021;AIRELENO59;EVRARD;HY172BCE;17,3;20,76;12,0;0;207,6;249,12
FAC;;VTE/2021/07297;4;15/12/2021;AIRELENO59;EVRARD;C060;13,25;15,9;3,0;0;39,75;47,7
FAC;;VTE/2021/07297;5;15/12/2021;AIRELENO59;EVRARD;C065;10,95;13,14;6,0;0;65,7;78,84
FAC;;VTE/2021/07297;6;15/12/2021;AIRELENO59;EVRARD;HY242;11,25;13,5;6,0;0;67,5;81,0
FAC;;VTE/2021/07297;7;15/12/2021;AIRELENO59;EVRARD;C036ASS;33,4;40,08;4,0;0;133,6;160,32
FAC;;VTE/2021/07297;8;15/12/2021;AIRELENO59;EVRARD;HY152E;47,93;57,52;1,0;0;47,93;57,52
FAC;;VTE/2021/07297;9;15/12/2021;AIRELENO59;EVRARD;ENV5R;0,23;0,28;500,0;0;115,0;138,0
FAC;;VTE/2021/07297;10;15/12/2021;AIRELENO59;EVRARD;ENV8;0,33;0,4;500,0;0;165,0;198,0
FAC;;VTE/2021/07297;11;15/12/2021;AIRELENO59;EVRARD;HY232;23,84;28,61;1,0;0;23,84;28,61
FAC;;VTE/2021/07297;12;15/12/2021;AIRELENO59;EVRARD;Delivery_018;18,0;21,6;1,0;0;18,0;21,6
FAC;;VTE/2021/07298;1;15/12/2021;TRISALID45;DOSSA;F340;11,61;13,93;2,0;0;23,22;27,86
FAC;;VTE/2021/07298;2;15/12/2021;TRISALID45;DOSSA;Delivery_018;18,0;21,6;1,0;0;18,0;21,6
FAC;;VTE/2021/07298;3;15/12/2021;TRISALID45;DOSSA;RACSOL55;19,05;22,86;3,0;0;57,15;68,58
FAC;;VTE/2021/07298;4;15/12/2021;TRISALID45;DOSSA;F430;24,15;28,98;1,0;0;24,15;28,98
FAC;;VTE/2021/07298;5;15/12/2021;TRISALID45;DOSSA;F353;10,8;12,96;1,0;0;10,8;12,96
FAC;;VTE/2021/07298;6;15/12/2021;TRISALID45;DOSSA;F417;16,4;19,68;1,0;0;16,4;19,68
FAC;;VTE/2021/07298;7;15/12/2021;TRISALID45;DOSSA;F354;9,17;11,0;1,0;0;9,17;11,0
FAC;;VTE/2021/07298;8;15/12/2021;TRISALID45;DOSSA;HY105;58,0;69,6;2,0;0;116,0;139,2
FAC;;VTE/2021/07298;9;15/12/2021;TRISALID45;DOSSA;A062;39,8;47,76;3,0;0;119,4;143,28
FAC;;VTE/2021/07298;10;15/12/2021;TRISALID45;DOSSA;A042;8,5;10,2;6,0;0;51,0;61,2
FAC;;VTE/2021/07298;11;15/12/2021;TRISALID45;DOSSA;PELMBOIS;23,1;27,72;2,0;0;46,2;55,44
FAC;;VTE/2021/07298;12;15/12/2021;TRISALID45;DOSSA;PPSASS;62,3;74,76;1,0;0;62,3;74,76
FAC;;VTE/2021/07298;13;15/12/2021;TRISALID45;DOSSA;PRRASS;69,81;83,77;1,0;0;69,81;83,77
FAC;;VTE/2021/07298;14;15/12/2021;TRISALID45;DOSSA;A091;14,85;17,82;2,0;0;29,7;35,64
FAC;;VTE/2021/07298;15;15/12/2021;TRISALID45;DOSSA;A092;52,53;63,04;1,0;0;52,53;63,04
FAC;;VTE/2021/07298;16;15/12/2021;TRISALID45;DOSSA;F305;8,85;10,62;2,0;0;17,7;21,24
FAC;;VTE/2021/07299;1;15/12/2021;SMDPTDVT68;WURTZ;RAMA 5;61,8;74,16;2,0;0;123,6;148,32
FAC;;VTE/2021/07299;2;15/12/2021;SMDPTDVT68;WURTZ;Delivery_018;18,0;21,6;1,0;0;18,0;21,6
FAC;;VTE/2021/07300;1;15/12/2021;DOMMERYD59;EVRARD;F060;28,61;34,33;4,0;0;114,44;137,33
FAC;;VTE/2021/07300;2;15/12/2021;DOMMERYD59;EVRARD;Delivery_018;18,0;21,6;1,0;0;18,0;21,6
FAC;;VTE/2021/07300;3;15/12/2021;DOMMERYD59;EVRARD;XPAP;12,5;15,0;2,0;0;25,0;30,0
FAC;;VTE/2021/07300;4;15/12/2021;DOMMERYD59;EVRARD;ENV31;1,14;1,37;25,0;0;28,5;34,2
FAC;;VTE/2021/07301;1;15/12/2021;CREDITBITC;LEONE;F007;57,51;69,01;2,0;0;115,02;138,02
FAC;;VTE/2021/07301;2;15/12/2021;CREDITBITC;LEONE;Delivery_018;18,0;21,6;1,0;0;18,0;21,6
FAC;;VTE/2021/07301;3;15/12/2021;CREDITBITC;LEONE;RAMA3;32,0;38,4;5,0;0;160,0;192,0
FAC;;VTE/2021/07301;4;15/12/2021;CREDITBITC;LEONE;RAMA 5;80,0;96,0;25,0;0;2000,0;2400,0
FAC;;VTE/2021/07301;5;15/12/2021;CREDITBITC;LEONE;F320;39,4;47,28;20,0;0;788,0;945,6
FAC;;VTE/2021/07301;6;15/12/2021;CREDITBITC;LEONE;LJC10542;77,0;92,4;4,0;0;308,0;369,6
FAC;;VTE/2021/07301;7;15/12/2021;CREDITBITC;LEONE;F061;19,3;23,16;4,0;0;77,2;92,64
FAC;;VTE/2021/07301;8;15/12/2021;CREDITBITC;LEONE;F053;42,03;50,44;4,0;0;168,12;201,74
FAC;;VTE/2021/07302;1;15/12/2021;CREDITBITC;LEONE;RAMA 5;61,8;74,16;25,0;0;1545,0;1854,0
FAC;;VTE/2021/07302;2;15/12/2021;CREDITBITC;LEONE;Delivery_018;18,0;21,6;1,0;0;18,0;21,6
FAC;;VTE/2021/07303;1;15/12/2021;BLAMAURI74;DONNE;F082;20,3;24,36;1,0;0;20,3;24,36
FAC;;VTE/2021/07303;2;15/12/2021;BLAMAURI74;DONNE;SVC002;0;0;1,0;0;0;0
FAC;;VTE/2021/07303;3;15/12/2021;BLAMAURI74;DONNE;D045;160,0;192,0;1,0;0;160,0;192,0
FAC;;VTE/2021/07303;4;15/12/2021;BLAMAURI74;DONNE;ENV2;0,15;0,18;500,0;0;75,0;90,0
FAC;;VTE/2021/07303;5;15/12/2021;BLAMAURI74;DONNE;P003;1,03;1,24;30,0;0;30,9;37,08
FAC;;VTE/2021/07303;6;15/12/2021;BLAMAURI74;DONNE;Delivery_018;18,0;21,6;1,0;0;18,0;21,6
FAC;;VTE/2021/07304;1;15/12/2021;DRRAMOND;SAID;HY005;50,48;60,58;6,0;0;302,88;363,46
FAC;;VTE/2021/07305;1;15/12/2021;FIDALSCHIL;LUTZ;P004;1,2;1,44;200,0;0;240,0;288,0
FAC;;VTE/2021/07305;2;15/12/2021;FIDALSCHIL;LUTZ;Delivery_018;18,0;21,6;1,0;0;18,0;21,6
FAC;;VTE/2021/07306;1;15/12/2021;DRRAMOND;SAID;HY031;27,7;33,24;4,0;0;110,8;132,96
FAC;;VTE/2021/07306;2;15/12/2021;DRRAMOND;SAID;Delivery_018;18,0;21,6;1,0;0;18,0;21,6
FAC;;VTE/2021/07306;3;15/12/2021;DRRAMOND;SAID;ENV2R;0,17;0,2;500,0;0;85,0;102,0
FAC;;VTE/2021/07307;1;15/12/2021;VMSINFORMA;LELEU;P005;1,39;1,67;50,0;0;69,5;83,4
FAC;;VTE/2021/07307;2;15/12/2021;VMSINFORMA;LELEU;HY031;24,7;29,64;3,0;0;74,1;88,92
FAC;;VTE/2021/07307;3;15/12/2021;VMSINFORMA;LELEU;Delivery_018;18,0;21,6;1,0;0;18,0;21,6
FAC;;VTE/2021/07308;1;15/12/2021;LOXRENTA64;SAID;Delivery_018;18,0;21,6;1,0;0;18,0;21,6
FAC;;VTE/2021/07308;2;15/12/2021;LOXRENTA64;SAID;HY032;64,81;77,77;2,0;0;129,62;155,54
FAC;;VTE/2021/07309;1;15/12/2021;CMMARSEI;CDESUDEST;F060;31,47;37,76;12,0;0;377,64;453,17
FAC;;VTE/2021/07309;2;15/12/2021;CMMARSEI;CDESUDEST;U070;61,6;73,92;1,0;0;61,6;73,92
FAC;;VTE/2021/07309;3;15/12/2021;CMMARSEI;CDESUDEST;Delivery_018;18,0;21,6;1,0;0;18,0;21,6
FAC;;VTE/2021/07309;4;15/12/2021;CMMARSEI;CDESUDEST;F433;37,4;44,88;2,0;0;74,8;89,76
FAC;;VTE/2021/07309;5;15/12/2021;CMMARSEI;CDESUDEST;F219ASS;10,34;12,41;6,0;0;62,04;74,45
FAC;;VTE/2021/07309;6;15/12/2021;CMMARSEI;CDESUDEST;CHEPL1;22,29;26,75;6,0;0;133,74;160,49
FAC;;VTE/2021/07309;7;15/12/2021;CMMARSEI;CDESUDEST;U074;30,3;36,36;2,0;0;60,6;72,72
FAC;;VTE/2021/07309;8;15/12/2021;CMMARSEI;CDESUDEST;U028;36,0;43,2;1,0;0;36,0;43,2
FAC;;VTE/2021/07309;9;15/12/2021;CMMARSEI;CDESUDEST;U029;36,0;43,2;1,0;0;36,0;43,2
FAC;;VTE/2021/07309;10;15/12/2021;CMMARSEI;CDESUDEST;HY072;24,15;28,98;12,0;0;289,8;347,76
FAC;;VTE/2021/07310;1;15/12/2021;SIGNPLUS62;EVRARD;HY031;24,7;29,64;16,0;0;395,2;474,24
FAC;;VTE/2021/07310;2;15/12/2021;SIGNPLUS62;EVRARD;Delivery_018;18,0;21,6;1,0;0;18,0;21,6
FAC;;VTE/2021/07310;3;15/12/2021;SIGNPLUS62;EVRARD;HY272;38,9;46,68;1,0;0;38,9;46,68
FAC;;VTE/2021/07310;4;15/12/2021;SIGNPLUS62;EVRARD;F310;20,5;24,6;2,0;0;41,0;49,2
FAC;;VTE/2021/07310;5;15/12/2021;SIGNPLUS62;EVRARD;F311;20,5;24,6;2,0;0;41,0;49,2
FAC;;VTE/2021/07310;6;15/12/2021;SIGNPLUS62;EVRARD;F074;16,85;20,22;5,0;0;84,25;101,1
FAC;;VTE/2021/07310;7;15/12/2021;SIGNPLUS62;EVRARD;F354;9,17;11,0;2,0;0;18,34;22,01
FAC;;VTE/2021/07310;8;15/12/2021;SIGNPLUS62;EVRARD;HY092;34,7;41,64;1,0;0;34,7;41,64
FAC;;VTE/2021/07311;1;15/12/2021;DETHOOR;EVRARD;XIDE;5,0;6,0;40,0;0;200,0;240,0
FAC;;VTE/2021/07311;2;15/12/2021;DETHOOR;EVRARD;D044;86,0;103,2;1,0;0;86,0;103,2
FAC;;VTE/2021/07311;3;15/12/2021;DETHOOR;EVRARD;Delivery_018;18,0;21,6;1,0;0;18,0;21,6
FAC;;VTE/2021/07312;1;15/12/2021;CHEZCERS68;WEISS;D044;86,0;103,2;1,0;0;86,0;103,2
FAC;;VTE/2021/07312;2;15/12/2021;CHEZCERS68;WEISS;Delivery_018;18,0;21,6;1,0;0;18,0;21,6
FAC;;VTE/2021/07313;1;15/12/2021;MAIWITTE68;WURTZ;Delivery_018;18,0;21,6;1,0;0;18,0;21,6
FAC;;VTE/2021/07313;2;15/12/2021;MAIWITTE68;WURTZ;D150;22,0;26,4;9,0;0;198,0;237,6
FAC;;VTE/2021/07314;1;15/12/2021;INSERMU480;CORIAT;Delivery_018;18,0;21,6;1,0;0;18,0;21,6
FAC;;VTE/2021/07314;2;15/12/2021;INSERMU480;CORIAT;HY243;13,25;15,9;10,0;0;132,5;159,0
FAC;;VTE/2021/07314;3;15/12/2021;INSERMU480;CORIAT;HY155ASS;14,61;17,53;20,0;0;292,2;350,64
FAC;;VTE/2021/07315;1;15/12/2021;ZAMPAG;EVRARD;A016;26,75;32,1;2,0;0;53,5;64,2
FAC;;VTE/2021/07315;2;15/12/2021;ZAMPAG;EVRARD;A042;8,5;10,2;2,0;0;17,0;20,4
FAC;;VTE/2021/07315;3;15/12/2021;ZAMPAG;EVRARD;F160ASS;80,92;97,1;1,0;0;80,92;97,1
FAC;;VTE/2021/07315;4;15/12/2021;ZAMPAG;EVRARD;Delivery_018;18,0;21,6;1,0;0;18,0;21,6
FAC;;VTE/2021/07316;1;15/12/2021;DELTASERVI;CORIAT;F157;16,4;19,68;10,0;0;164,0;196,8
FAC;;VTE/2021/07316;2;15/12/2021;DELTASERVI;CORIAT;Delivery_018;18,0;21,6;1,0;0;18,0;21,6
FAC;;VTE/2021/07316;3;15/12/2021;DELTASERVI;CORIAT;CHEPL5;20,26;24,31;7,0;0;141,82;170,18
FAC;;VTE/2021/07316;4;15/12/2021;DELTASERVI;CORIAT;F007;57,51;69,01;5,0;0;287,55;345,06
FAC;;VTE/2021/07316;5;15/12/2021;DELTASERVI;CORIAT;F161ASS;32,8;39,36;5,0;0;164,0;196,8
FAC;;VTE/2021/07317;1;15/12/2021;SGVIEVREUX;LELEU;A141;44,3;53,16;5,0;0;221,5;265,8
FAC;;VTE/2021/07317;2;15/12/2021;SGVIEVREUX;LELEU;A025;51,8;62,16;5,0;0;259,0;310,8
FAC;;VTE/2021/07317;3;15/12/2021;SGVIEVREUX;LELEU;PELMETAL;8,1;9,72;10,0;0;81,0;97,2
FAC;;VTE/2021/07317;4;15/12/2021;SGVIEVREUX;LELEU;A109;49,65;59,58;6,0;0;297,9;357,48
FAC;;VTE/2021/07317;5;15/12/2021;SGVIEVREUX;LELEU;HY003;23,68;28,42;25,0;0;592,0;710,4
FAC;;VTE/2021/07317;6;15/12/2021;SGVIEVREUX;LELEU;A146;7,91;9,49;20,0;0;158,2;189,84
FAC;;VTE/2021/07317;7;15/12/2021;SGVIEVREUX;LELEU;P005;1,39;1,67;100,0;0;139,0;166,8
FAC;;VTE/2021/07317;8;15/12/2021;SGVIEVREUX;LELEU;P042;0,62;0,74;100,0;0;62,0;74,4
FAC;;VTE/2021/07317;9;15/12/2021;SGVIEVREUX;LELEU;A001;22,25;26,7;10,0;0;222,5;267,0
FAC;;VTE/2021/07317;10;15/12/2021;SGVIEVREUX;LELEU;A063;31,25;37,5;10,0;0;312,5;375,0
FAC;;VTE/2021/07318;1;15/12/2021;BARRIE;VANDEL;Delivery_018;18,0;21,6;1,0;0;18,0;21,6
FAC;;VTE/2021/07318;2;15/12/2021;BARRIE;VANDEL;HY090;138,7;166,44;2,0;0;277,4;332,88
FAC;;VTE/2021/07318;3;15/12/2021;BARRIE;VANDEL;HY031;24,7;29,64;10,0;0;247,0;296,4
FAC;;VTE/2021/07319;1;15/12/2021;CREDITMUSE;CDESUDEST;F160ASS;89,01;106,81;1,0;0;89,01;106,81
FAC;;VTE/2021/07319;2;15/12/2021;CREDITMUSE;CDESUDEST;HY242;12,38;14,86;3,0;0;37,14;44,57
FAC;;VTE/2021/07319;3;15/12/2021;CREDITMUSE;CDESUDEST;Delivery_018;18,0;21,6;1,0;0;18,0;21,6
FAC;;VTE/2021/07319;4;15/12/2021;CREDITMUSE;CDESUDEST;RAMA 5;88,0;105,6;6,0;0;528,0;633,6
FAC;;VTE/2021/07319;5;15/12/2021;CREDITMUSE;CDESUDEST;CHEPL1;22,29;26,75;6,0;0;133,74;160,49
FAC;;VTE/2021/07319;6;15/12/2021;CREDITMUSE;CDESUDEST;F161ASS;36,08;43,3;1,0;0;36,08;43,3
FAC;;VTE/2021/07320;1;15/12/2021;CREDMUSM38;CDESUDEST;RAMA 5;88,0;105,6;5,0;0;440,0;528,0
FAC;;VTE/2021/07320;2;15/12/2021;CREDMUSM38;CDESUDEST;XHYG;45,5;54,6;6,0;0;273,0;327,6
FAC;;VTE/2021/07320;3;15/12/2021;CREDMUSM38;CDESUDEST;Delivery_018;18,0;21,6;1,0;0;18,0;21,6
FAC;;VTE/2021/07320;4;15/12/2021;CREDMUSM38;CDESUDEST;F161ASS;36,08;43,3;3,0;0;108,24;129,89
FAC;;VTE/2021/07321;1;15/12/2021;CREDITMARS;CDESUDEST;HY072;24,15;28,98;12,0;0;289,8;347,76
FAC;;VTE/2021/07321;2;15/12/2021;CREDITMARS;CDESUDEST;HY251;41,97;50,36;12,0;0;503,64;604,37
FAC;;VTE/2021/07321;3;15/12/2021;CREDITMARS;CDESUDEST;F060;31,47;37,76;12,0;0;377,64;453,17
FAC;;VTE/2021/07321;4;15/12/2021;CREDITMARS;CDESUDEST;F433;37,4;44,88;2,0;0;74,8;89,76
FAC;;VTE/2021/07321;5;15/12/2021;CREDITMARS;CDESUDEST;F219ASS;10,34;12,41;6,0;0;62,04;74,45
FAC;;VTE/2021/07321;6;15/12/2021;CREDITMARS;CDESUDEST;CHEPL1;22,29;26,75;6,0;0;133,74;160,49
FAC;;VTE/2021/07321;7;15/12/2021;CREDITMARS;CDESUDEST;U070;61,6;73,92;1,0;0;61,6;73,92
FAC;;VTE/2021/07321;8;15/12/2021;CREDITMARS;CDESUDEST;U074;30,3;36,36;2,0;0;60,6;72,72
FAC;;VTE/2021/07321;9;15/12/2021;CREDITMARS;CDESUDEST;U028;36,0;43,2;1,0;0;36,0;43,2
FAC;;VTE/2021/07321;10;15/12/2021;CREDITMARS;CDESUDEST;Delivery_018;18,0;21,6;1,0;0;18,0;21,6
FAC;;VTE/2021/07321;11;15/12/2021;CREDITMARS;CDESUDEST;U029;36,0;43,2;1,0;0;36,0;43,2
FAC;;VTE/2021/07322;1;15/12/2021;POINTPPL22;BESCO;D038;53,0;63,6;2,0;0;106,0;127,2
FAC;;VTE/2021/07323;1;15/12/2021;CMMARSEIL;CDESUDEST;HY072;24,15;28,98;12,0;0;289,8;347,76
FAC;;VTE/2021/07323;2;15/12/2021;CMMARSEIL;CDESUDEST;F433;37,4;44,88;2,0;0;74,8;89,76
FAC;;VTE/2021/07323;3;15/12/2021;CMMARSEIL;CDESUDEST;F219ASS;10,34;12,41;6,0;0;62,04;74,45
FAC;;VTE/2021/07323;4;15/12/2021;CMMARSEIL;CDESUDEST;CHEPL1;22,29;26,75;6,0;0;133,74;160,49
FAC;;VTE/2021/07323;5;15/12/2021;CMMARSEIL;CDESUDEST;U070;61,6;73,92;1,0;0;61,6;73,92
FAC;;VTE/2021/07323;6;15/12/2021;CMMARSEIL;CDESUDEST;U074;30,3;36,36;2,0;0;60,6;72,72
FAC;;VTE/2021/07323;7;15/12/2021;CMMARSEIL;CDESUDEST;U028;36,0;43,2;1,0;0;36,0;43,2
FAC;;VTE/2021/07323;8;15/12/2021;CMMARSEIL;CDESUDEST;U029;36,0;43,2;1,0;0;36,0;43,2
FAC;;VTE/2021/07323;9;15/12/2021;CMMARSEIL;CDESUDEST;F060;31,47;37,76;12,0;0;377,64;453,17
FAC;;VTE/2021/07323;10;15/12/2021;CMMARSEIL;CDESUDEST;Delivery_018;18,0;21,6;1,0;0;18,0;21,6
FAC;;VTE/2021/07324;1;15/12/2021;NUITJOAU56;LESUR;XNOU;0,61;0,73;500,0;0;305,0;366,0
FAC;;VTE/2021/07324;2;15/12/2021;NUITJOAU56;LESUR;Delivery_018;18,0;21,6;1,0;0;18,0;21,6
FAC;;VTE/2021/07324;3;15/12/2021;NUITJOAU56;LESUR;XNOU;0,61;0,73;200,0;0;122,0;146,4
FAC;;VTE/2021/07325;1;15/12/2021;MAIMESNI80;SAIDI;HY013;15,95;19,14;40,0;0;638,0;765,6
FAC;;VTE/2021/07326;1;15/12/2021;PASQUETREN;BESCO;POCH4;1,34;1,61;100,0;0;134,0;160,8
FAC;;VTE/2021/07326;2;15/12/2021;PASQUETREN;BESCO;Delivery_018;18,0;21,6;1,0;0;18,0;21,6
FAC;;VTE/2021/07326;3;15/12/2021;PASQUETREN;BESCO;POCH3;1,09;1,31;150,0;0;163,5;196,2
FAC;;VTE/2021/07326;4;15/12/2021;PASQUETREN;BESCO;SVC002;0;0;2,0;0;0;0
FAC;;VTE/2021/07327;1;15/12/2021;MAIRIESOUE;SAID;HY005;50,48;60,58;6,0;0;302,88;363,46
FAC;;VTE/2021/07327;2;15/12/2021;MAIRIESOUE;SAID;XPAP;97,76;117,31;2,0;0;195,52;234,62
FAC;;VTE/2021/07327;3;15/12/2021;MAIRIESOUE;SAID;F119ASS;24,56;29,47;24,0;0;589,44;707,33
FAC;;VTE/2021/07328;1;15/12/2021;CREDITBRUN;WURTZ;SVC002;0;0;6,0;0;0;0
FAC;;VTE/2021/07328;2;15/12/2021;CREDITBRUN;WURTZ;Delivery_018;18,0;21,6;1,0;0;18,0;21,6
FAC;;VTE/2021/07328;3;15/12/2021;CREDITBRUN;WURTZ;RAMA 5;61,8;74,16;10,0;0;618,0;741,6
FAC;;VTE/2021/07328;4;15/12/2021;CREDITBRUN;WURTZ;F181;11,4;13,68;12,0;0;136,8;164,16
FAC;;VTE/2021/07328;5;15/12/2021;CREDITBRUN;WURTZ;ENV4;0,16;0,19;500,0;0;80,0;96,0
FAC;;VTE/2021/07328;6;15/12/2021;CREDITBRUN;WURTZ;ENV28;0,64;0,77;400,0;0;256,0;307,2
FAC;;VTE/2021/07328;7;15/12/2021;CREDITBRUN;WURTZ;LJC10548;77,0;92,4;3,0;0;231,0;277,2
FAC;;VTE/2021/07328;8;15/12/2021;CREDITBRUN;WURTZ;SVC003;0;0;3,0;0;0;0
FAC;;VTE/2021/07329;1;15/12/2021;CENYRSTAR;EVRARD;F189ASS;79,8;95,76;1,0;0;79,8;95,76
FAC;;VTE/2021/07329;2;15/12/2021;CENYRSTAR;EVRARD;Delivery_018;18,0;21,6;1,0;0;18,0;21,6
FAC;;VTE/2021/07329;3;15/12/2021;CENYRSTAR;EVRARD;ENV5;0,2;0,24;1000,0;0;200,0;240,0
FAC;;VTE/2021/07329;4;15/12/2021;CENYRSTAR;EVRARD;F015;5,16;6,19;1,0;0;5,16;6,19
FAC;;VTE/2021/07329;5;15/12/2021;CENYRSTAR;EVRARD;C036ASS;33,4;40,08;1,0;0;33,4;40,08
FAC;;VTE/2021/07329;6;15/12/2021;CENYRSTAR;EVRARD;F057;28,1;33,72;1,0;0;28,1;33,72
FAC;;VTE/2021/07329;7;15/12/2021;CENYRSTAR;EVRARD;F190;5,7;6,84;12,0;0;68,4;82,08
FAC;;VTE/2021/07330;1;15/12/2021;ARTIBOIS68;WURTZ;Delivery_018;18,0;21,6;1,0;0;18,0;21,6
FAC;;VTE/2021/07330;2;15/12/2021;ARTIBOIS68;WURTZ;HY031;24,7;29,64;2,0;0;49,4;59,28
FAC;;VTE/2021/07331;1;16/12/2021;PRESBYONDR;SAID;RAMA 5;80,0;96,0;3,0;0;240,0;288,0
FAC;;VTE/2021/07331;2;16/12/2021;PRESBYONDR;SAID;Delivery_018;18,0;21,6;1,0;0;18,0;21,6
FAC;;VTE/2021/07332;1;16/12/2021;NETTOSMN68;WEISS;P005;1,39;1,67;50,0;0;69,5;83,4
FAC;;VTE/2021/07332;2;16/12/2021;NETTOSMN68;WEISS;Delivery_009;9,0;10,8;1,0;0;9,0;10,8
FAC;;VTE/2021/07332;3;16/12/2021;NETTOSMN68;WEISS;ENV2;0,15;0,18;200,0;0;30,0;36,0
FAC;;VTE/2021/07332;4;16/12/2021;NETTOSMN68;WEISS;RACVITEP;30,12;36,14;2,0;0;60,24;72,29
FAC;;VTE/2021/07332;5;16/12/2021;NETTOSMN68;WEISS;HY125;10,6;12,72;2,0;0;21,2;25,44
FAC;;VTE/2021/07332;6;16/12/2021;NETTOSMN68;WEISS;P042;0,62;0,74;50,0;0;31,0;37,2
FAC;;VTE/2021/07333;1;16/12/2021;SPURGINE80;SAIDI;HY174;18,29;21,95;1,0;0;18,29;21,95
FAC;;VTE/2021/07333;2;16/12/2021;SPURGINE80;SAIDI;ENV8;0,36;0,43;1000,0;0;360,0;432,0
FAC;;VTE/2021/07333;3;16/12/2021;SPURGINE80;SAIDI;F069;27,83;33,4;1,0;0;27,83;33,4
FAC;;VTE/2021/07333;4;16/12/2021;SPURGINE80;SAIDI;F010;10,35;12,42;1,0;0;10,35;12,42
FAC;;VTE/2021/07333;5;16/12/2021;SPURGINE80;SAIDI;U008;23,0;27,6;7,0;0;161,0;193,2
FAC;;VTE/2021/07333;6;16/12/2021;SPURGINE80;SAIDI;F040;42,65;51,18;1,0;0;42,65;51,18
FAC;;VTE/2021/07333;7;16/12/2021;SPURGINE80;SAIDI;F190;6,27;7,52;4,0;0;25,08;30,1
FAC;;VTE/2021/07333;8;16/12/2021;SPURGINE80;SAIDI;F181;12,54;15,05;2,0;0;25,08;30,1
FAC;;VTE/2021/07333;9;16/12/2021;SPURGINE80;SAIDI;F182;12,54;15,05;2,0;0;25,08;30,1
FAC;;VTE/2021/07333;10;16/12/2021;SPURGINE80;SAIDI;HY242;12,38;14,86;1,0;0;12,38;14,86
FAC;;VTE/2021/07333;11;16/12/2021;SPURGINE80;SAIDI;HY220;10,89;13,07;2,0;0;21,78;26,14
FAC;;VTE/2021/07333;12;16/12/2021;SPURGINE80;SAIDI;U032;17,9;21,48;2,0;0;35,8;42,96
FAC;;VTE/2021/07333;13;16/12/2021;SPURGINE80;SAIDI;XPAP;9,9;11,88;5,0;0;49,5;59,4
FAC;;VTE/2021/07334;1;16/12/2021;LEROUGE;EVRARD;ENV4;0,16;0,19;500,0;0;80,0;96,0
FAC;;VTE/2021/07334;2;16/12/2021;LEROUGE;EVRARD;ENV2;0,15;0,18;500,0;0;75,0;90,0
FAC;;VTE/2021/07334;3;16/12/2021;LEROUGE;EVRARD;F160ASS;80,92;97,1;1,0;0;80,92;97,1
FAC;;VTE/2021/07334;4;16/12/2021;LEROUGE;EVRARD;HY233;15,47;18,56;2,0;0;30,94;37,13
FAC;;VTE/2021/07335;1;16/12/2021;BARTEL;CDESUDEST;Delivery_018;18,0;21,6;1,0;0;18,0;21,6
FAC;;VTE/2021/07335;2;16/12/2021;BARTEL;CDESUDEST;P017;1,98;2,38;600,0;0;1188,0;1425,6
FAC;;VTE/2021/07335;3;16/12/2021;BARTEL;CDESUDEST;P030;2,79;3,35;1000,0;0;2790,0;3348,0
FAC;;VTE/2021/07336;1;16/12/2021;ALBIOL;LUKOW;Delivery_018;18,0;21,6;1,0;0;18,0;21,6
FAC;;VTE/2021/07336;2;16/12/2021;ALBIOL;LUKOW;HY604V;149,0;178,8;1,0;0;149,0;178,8
FAC;;VTE/2021/07337;1;16/12/2021;SPEGSTQUEN;SAIDI;P020;2,78;3,34;100,0;0;278,0;333,6
FAC;;VTE/2021/07337;2;16/12/2021;SPEGSTQUEN;SAIDI;Delivery_018;18,0;21,6;1,0;0;18,0;21,6
FAC;;VTE/2021/07338;1;16/12/2021;TECHNOSERV;EVRARD;A029;13,27;15,92;6,0;0;79,62;95,54
FAC;;VTE/2021/07338;2;16/12/2021;TECHNOSERV;EVRARD;Delivery_018;18,0;21,6;1,0;0;18,0;21,6
FAC;;VTE/2021/07338;3;16/12/2021;TECHNOSERV;EVRARD;ENV4;0,16;0,19;2000,0;0;320,0;384,0
FAC;;VTE/2021/07338;4;16/12/2021;TECHNOSERV;EVRARD;CHEPL11;13,15;15,78;1,0;0;13,15;15,78
FAC;;VTE/2021/07338;5;16/12/2021;TECHNOSERV;EVRARD;ENV2;0,15;0,18;1000,0;0;150,0;180,0
FAC;;VTE/2021/07338;6;16/12/2021;TECHNOSERV;EVRARD;ENV5;0,2;0,24;500,0;0;100,0;120,0
